species;latitude;longitude
larix;60.5535714286;128.494047619
larix;61.1091269841;114.35515873
larix;59.9880952381;153.218253968
larix;52.0615079365;118.916666667
larix;67.1091269841;100.579365079
larix;63.4920634921;152.410714286
larix;68.2123015873;122.736111111
larix;68.7896825397;162.236111111
larix;56.6031746032;127.775793651
larix;60.2638888889;123.757936508
larix;53.1051587302;109.847222222
larix;65.4404761905;105.055555556
larix;61.505952381;118.48015873
larix;54.2797619048;116.202380952
larix;62.9067460317;150.436507936
larix;65.4444444444;115.698412698
larix;60.9603174603;139.773809524
larix;62.0396825397;107.700396825
larix;59.8154761905;115.087301587
larix;62.255952381;127.601190476
larix;58.4007936508;128.642857143
larix;65.3948412698;125.738095238
larix;53.8234126984;117.30952381
larix;66.2043650794;151.464285714
larix;63.7797619048;90.4682539683
larix;66.2063492064;106.150793651
larix;68.2579365079;133.599206349
larix;63.0119047619;127.529761905
larix;68.0992063492;113.601190476
larix;58.1904761905;121.359126984
larix;62.0515873016;112.396825397
larix;67.3392857143;96.753968254
larix;59.1666666667;138.178571429
larix;62.4861111111;114.212301587
larix;58.2341269841;115.404761905
larix;51.4781746032;131.452380952
larix;63.6448412698;101.650793651
larix;63.1329365079;131.454365079
larix;67.0416666667;107.472222222
larix;66.0674603175;89.253968254
larix;60.130952381;147.301587302
larix;52.3968253968;135.257936508
larix;55.0773809524;113.617063492
larix;52.248015873;121.515873016
larix;52.0873015873;117.617063492
larix;63.7162698413;115.339285714
larix;63.8888888889;126.21031746
larix;57.8948412698;130.426587302
larix;65.7698412698;155.553571429
larix;58.7797619048;106.928571429
larix;60.6587301587;129.16468254
larix;68.4404761905;103.805555556
larix;49.7718253968;131.734126984
larix;61.628968254;96.9603174603
larix;61.9821428571;96.9662698413
larix;63.6388888889;153.317460317
larix;56.3492063492;122.811507936
larix;54.3293650794;115.831349206
larix;61.5496031746;137.478174603
larix;57.6329365079;115.68452381
larix;64.0753968254;119.484126984
larix;56.8115079365;135.990079365
larix;59.7321428571;148.757936508
larix;58.1507936508;132.575396825
larix;55.0515873016;106.751984127
larix;57.5158730159;108.728174603
larix;65.3194444444;94.6646825397
larix;63.8214285714;88.7222222222
larix;51.0436507937;122.85515873
larix;64.6527777778;119.410714286
larix;54.1964285714;119.305555556
larix;62.1666666667;120.111111111
larix;63.6964285714;129.873015873
larix;59.0634920635;122.648809524
larix;58.3353174603;134.311507936
larix;53.3948412698;131.962301587
larix;65.4761904762;125.692460317
larix;68.4781746032;113.380952381
larix;61.4781746032;108.765873016
larix;65.6428571429;103.470238095
larix;69.25;105.765873016
larix;51.3333333333;120.966269841
larix;55.130952381;114.660714286
larix;67.6170634921;118.287698413
larix;59.6865079365;117.458333333
larix;60.2043650794;131.466269841
larix;59.9880952381;120.974206349
larix;64.8690476191;95.5634920635
larix;64.0873015873;102.126984127
larix;68.0257936508;88.2916666667
larix;67.1567460317;137.240079365
larix;65.7162698413;102.317460317
larix;66.9781746032;114.619047619
larix;66.0634920635;102.873015873
larix;57.9722222222;105.121031746
larix;55.7738095238;159.763888889
larix;64.3373015873;100.31547619
larix;64.7023809524;121.646825397
larix;59.501984127;132.93452381
larix;62.3849206349;91.8214285714
larix;61.5456349206;113.172619048
larix;59.2777777778;106.382936508
larix;60.7936507937;105.426587302
larix;63.5793650794;114.888888889
larix;67.3968253968;131.722222222
larix;61.8571428571;126.593253968
larix;66.0099206349;107.531746032
larix;54.4801587302;114.075396825
larix;59.3888888889;121.702380952
larix;63.0376984127;137.880952381
larix;50.3253968254;122.958333333
larix;61.9920634921;124.384920635
larix;55.9384920635;159.319444444
larix;60.1488095238;140.263888889
larix;51.6071428571;135.795634921
larix;60.9325396825;128.063492063
larix;66.5079365079;114.956349206
larix;59.1011904762;109.53968254
larix;64.9166666667;124.599206349
larix;61.0357142857;105.537698413
larix;53.7063492064;120.228174603
larix;54.5654761905;114.722222222
larix;63.373015873;98.3234126984
larix;62.5218253968;102.841269841
larix;63.3075396825;90.7361111111
larix;56.7103174603;111.005952381
larix;52.4940476191;118.033730159
larix;63.2043650794;112.025793651
larix;61.3154761905;97.5376984127
larix;67.2678571429;124.632936508
larix;59.2599206349;124.686507936
larix;51.7162698413;123.700396825
larix;68.0595238095;134.621031746
larix;64.7361111111;150.884920635
larix;47.3611111111;138.545634921
larix;71.5793650794;100.712301587
larix;60.4146825397;114.198412698
larix;59.6071428571;140.672619048
larix;60.1825396825;140.390873016
larix;57.1746031746;110.541666667
larix;63.8928571429;126.158730159
larix;64.8630952381;107.755952381
larix;58.1646825397;125.503968254
larix;63.751984127;98.6428571429
larix;65.1567460317;112.793650794
larix;63.8650793651;99.8432539682
larix;64.0138888889;137.43452381
larix;52.628968254;118.91468254
larix;68.503968254;122.053571429
larix;64.2797619048;114.861111111
larix;59.4484126984;133.882936508
larix;66.7638888889;155.541666667
larix;64.8174603175;122.063492063
larix;62.8968253968;104.295634921
larix;60.128968254;150.228174603
larix;50.7638888889;132.216269841
larix;68.2400793651;105.869047619
larix;65.3492063492;113.474206349
larix;60.0277777778;110.095238095
larix;63.3035714286;92.0952380952
larix;60.1051587302;126.507936508
larix;65.5376984127;155.452380952
larix;60.3611111111;130.845238095
larix;62.7162698413;105.888888889
larix;65.9226190476;114.521825397
larix;60.8234126984;147.476190476
larix;67.4801587302;116.101190476
larix;58.6329365079;104.283730159
larix;55.1031746032;132.767857143
larix;60.2797619048;143.630952381
larix;63.4682539683;116.023809524
larix;52.003968254;114.371031746
larix;52.7837301587;124.523809524
larix;61.2757936508;126.93452381
larix;53.7222222222;130.001984127
larix;67.0396825397;116.132936508
larix;61.253968254;102.593253968
larix;67.1865079365;101.41468254
larix;68.0714285714;115.452380952
larix;66.5535714286;134.349206349
larix;68.8511904762;105.771825397
larix;63.8214285714;101.224206349
larix;62.6607142857;127.781746032
larix;50.1607142857;123.188492063
larix;63.2638888889;104.632936508
larix;67.755952381;146.823412698
larix;61.871031746;121.958333333
larix;50.7936507937;123.166666667
larix;51.6547619048;142.912698413
larix;59.5218253968;121.759920635
larix;61.5575396825;116.482142857
larix;61.6468253968;128.890873016
larix;49.1805555556;132.069444444
larix;57.0317460318;121.200396825
larix;63.4484126984;119.555555556
larix;59.1567460318;123.063492063
larix;58.6924603175;106.777777778
larix;55.6825396825;119.668650794
larix;66.623015873;160.273809524
larix;64.7202380952;124.305555556
larix;65.4166666667;126.811507936
larix;58.5;104.708333333
larix;58.3452380952;136.666666667
larix;56.1865079365;121.876984127
larix;58.2876984127;108.402777778
larix;59.1726190476;121.083333333
larix;60.0476190476;146.46031746
larix;62.623015873;101.529761905
larix;61.9583333333;120.418650794
larix;58.9424603175;126.351190476
larix;61.2083333333;113.123015873
larix;59.3829365079;103.91468254
larix;60.4007936508;106.619047619
larix;61.9662698413;140.626984127
larix;59.7718253968;136.775793651
larix;63.5535714286;140.626984127
larix;57.8829365079;123.172619048
larix;53.753968254;132.972222222
larix;62.7440476191;119.496031746
larix;61.9146825397;97.1765873016
larix;65.5674603175;88.5515873016
larix;62.123015873;112.595238095
larix;53.6488095238;122.265873016
larix;55.8650793651;126.708333333
larix;59.7380952381;130.728174603
larix;50.8075396825;120.89484127
larix;67.7718253968;121.742063492
larix;63.8650793651;91.244047619
larix;60.9484126984;127.998015873
larix;59.9662698413;130.339285714
larix;56.3551587302;129.853174603
larix;51.4880952381;138.482142857
larix;54.3392857143;126.898809524
larix;53.2599206349;124.470238095
larix;66.5297619048;134.706349206
larix;60.7777777778;127.672619048
larix;65.0912698413;108.511904762
larix;62.0515873016;124.087301587
larix;65.251984127;113.882936508
larix;64.6091269841;124.926587302
larix;64.9047619048;155.623015873
larix;65.5694444444;151.972222222
larix;54.9900793651;114.341269841
larix;66.9722222222;119.172619048
larix;64.4365079365;117.123015873
larix;63.9880952381;106.055555556
larix;58.9880952381;141.73015873
larix;59.9801587302;131.545634921
larix;50.1686507937;139.692460317
larix;63.9702380952;121.976190476
larix;68.4900793651;103.55952381
larix;66.9880952381;114.698412698
larix;64.1130952381;95.4682539683
larix;59.4384920635;135.938492063
larix;62.2341269841;119.168650794
larix;63.1547619048;107.75
larix;54.8531746032;119.271825397
larix;60.871031746;105.331349206
larix;53.130952381;115.656746032
larix;57.2420634921;129.35515873
larix;52.2976190476;119.617063492
larix;63.1051587302;116.25
larix;55.5198412698;132.295634921
larix;59.9107142857;133.220238095
larix;61.1071428571;113.878968254
larix;60.5218253968;124.791666667
larix;57.621031746;136.805555556
larix;63.8849206349;105.581349206
larix;53.373015873;128.456349206
larix;59.3095238095;108.150793651
larix;63.8134920635;110.228174603
larix;66.4880952381;107.283730159
larix;59.4543650794;126.26984127
larix;60.621031746;115.880952381
larix;60.4761904762;131.724206349
larix;59.3134920635;129.533730159
larix;53.2420634921;115.55952381
larix;61.2361111111;101.003968254
larix;65.9226190476;125.003968254
larix;62.9226190476;141.714285714
larix;54.876984127;129.511904762
larix;61.0833333333;121.771825397
larix;56.7023809524;129.188492063
larix;59.7876984127;131.896825397
larix;50.748015873;122.58531746
larix;60.3591269841;120.89484127
larix;56.3968253968;124.248015873
larix;58.3551587302;105.636904762
larix;52.130952381;136.938492063
larix;57.7162698413;126.851190476
larix;56.9166666667;131.093253968
larix;58.5575396825;133.452380952
larix;51.9563492064;122.753968254
larix;58.0138888889;136.117063492
larix;61.4563492064;148.932539683
larix;66.9682539683;119.759920635
larix;57.876984127;135.160714286
larix;53.5257936508;117.670634921
larix;60.2182539683;118.361111111
larix;60.5357142857;135.408730159
larix;61.8968253968;104.192460317
larix;61.3611111111;124.930555556
larix;52.1726190476;121.382936508
larix;57.3412698413;134.081349206
larix;63.0496031746;92.0892857143
larix;54.5972222222;125.986111111
larix;62.9900793651;103.396825397
larix;62.4206349206;113.66468254
larix;58.7222222222;110.061507937
larix;59.5436507937;131.946428571
larix;62.3492063492;137.363095238
larix;64.7817460317;101.563492063
larix;55.9623015873;132.859126984
larix;66.2023809524;117.410714286
larix;67.2043650794;136.428571429
larix;60.4861111111;101.06547619
larix;48.2916666667;139.418650794
larix;54.8968253968;127.797619048
larix;53.373015873;131.69047619
larix;66.6626984127;124.10515873
larix;55.3452380952;131.206349206
larix;65.2817460317;135.168650794
larix;52.9305555556;136.079365079
larix;64.9821428571;136.061507936
larix;64.2896825397;108.793650794
larix;63.4662698413;123.656746032
larix;62.5634920635;106.240079365
larix;66.9821428571;151.267857143
larix;60.753968254;113.138888889
larix;62.8869047619;122.658730159
larix;50.6150793651;120.765873016
larix;54.0515873016;118.162698413
larix;58.7222222222;124.630952381
larix;54.7817460318;124.442460317
larix;61.8134920635;137.371031746
larix;55.7400793651;113.234126984
larix;59.9662698413;109.295634921
larix;63.9404761905;118.888888889
larix;64.7777777778;110.71031746
larix;49.5535714286;134.186507936
larix;53.5773809524;115.30952381
larix;65.5853174603;123.430555556
larix;57.4067460318;132.384920635
larix;60.5773809524;138.049603175
larix;61.1904761905;118.847222222
larix;59.8055555556;120.071428571
larix;55.8571428571;134.922619048
larix;53.2738095238;122.53968254
larix;57.7380952381;121.515873016
larix;63.8829365079;115.740079365
larix;64.2222222222;107.442460317
larix;61.5833333333;104.761904762
larix;67.3531746032;151.029761905
larix;61.4603174603;146.511904762
larix;49.25;131.031746032
larix;65.5416666667;90.1587301587
larix;65.2182539683;117.847222222
larix;60.7797619048;117.974206349
larix;57.9702380952;112.763888889
larix;51.3849206349;131.321428571
larix;62.2797619048;124.952380952
larix;60.2817460318;112.30952381
larix;62.0218253968;112.932539683
larix;64.4503968254;109.654761905
larix;67.7857142857;134.53968254
larix;56.4126984127;107.898809524
larix;61.3571428571;115.694444444
larix;67.7698412698;106.099206349
larix;63.4325396825;140.817460317
larix;67.2361111111;105.007936508
larix;60.3333333333;123.738095238
larix;60.3829365079;116.46031746
larix;67.7261904762;109.323412698
larix;62.2003968254;108.880952381
larix;51.4206349206;138.174603175
larix;67.4662698413;105.101190476
larix;61.0198412698;118.055555556
larix;62.8392857143;129.426587302
larix;55.005952381;112.049603175
larix;62.3432539683;110.14484127
larix;59.0198412698;118.428571429
larix;60.9781746032;106.079365079
larix;54.8492063492;124.541666667
larix;57.7936507937;129.734126984
larix;61.4563492064;127.345238095
larix;51.3452380952;140.468253968
larix;61.0337301587;135.829365079
larix;61.376984127;113.005952381
larix;62.3432539683;96.123015873
larix;61.375;98.246031746
larix;62.0753968254;132.492063492
larix;65.6825396825;158.111111111
larix;67.2579365079;119.734126984
larix;66.7996031746;162.091269841
larix;68.1904761905;101.573412698
larix;61.6825396825;116.44047619
larix;63.0892857143;121.218253968
larix;50.5972222222;139.371031746
larix;56.2738095238;111.751984127
larix;55.878968254;127.313492063
larix;67.0198412698;123.192460317
larix;67.1150793651;101.607142857
larix;66.1646825397;111.037698413
larix;60.9702380952;131.966269841
larix;65.3968253968;119.595238095
larix;62.621031746;146.767857143
larix;64.3432539683;105.704365079
larix;67.9027777778;158.182539683
larix;53.7202380952;113.202380952
larix;53.9841269841;120.553571429
larix;52.4087301587;122.841269841
larix;61.7162698413;123.501984127
larix;66.7123015873;101.974206349
larix;63.5714285714;89.6031746032
larix;67.0238095238;131.523809524
larix;63.7023809524;93.7361111111
larix;61.4424603175;115.625
larix;62.5218253968;124.468253968
larix;59.0198412698;119.811507936
larix;68.8670634921;105.428571429
larix;69.0595238095;134.878968254
larix;54.2321428571;112.43452381
larix;58.5099206349;125.722222222
larix;52.5555555556;117.986111111
larix;66.3055555556;120.553571429
larix;52.4424603175;120.698412698
larix;68.2162698413;116.621031746
larix;65.7817460317;113.882936508
larix;53.3650793651;121.339285714
larix;52.4761904762;120.406746032
larix;59.8392857143;121.569444444
larix;64.2817460317;102.444444444
larix;50.9404761905;120.378968254
larix;56.4107142857;134.714285714
larix;65.2658730159;150.376984127
larix;58.5416666667;134.859126984
larix;63.6984126984;119.303571429
larix;68.1984126984;122.609126984
larix;63.5793650794;111.501984127
larix;54.4642857143;129.212301587
larix;50.998015873;131.10515873
larix;53.0218253968;125.06547619
larix;67.5;119.640873016
larix;67.0396825397;134.430555556
larix;52.6488095238;113.813492063
larix;63.9861111111;119.662698413
larix;64.998015873;126.023809524
larix;63.3353174603;137.25
larix;59.7757936508;133.958333333
larix;67.6765873016;89.7658730159
larix;51.9087301587;112.418650794
larix;53.5158730159;135.109126984
larix;62.1488095238;122.660714286
larix;61.2996031746;117.255952381
larix;62.2261904762;129.571428571
larix;52.2321428571;140.448412698
larix;66.1944444444;107.712301587
larix;61.6111111111;108.755952381
larix;64.0853174603;91.8829365079
larix;63.5654761905;114.422619048
larix;61.2638888889;98.0257936508
larix;57.8432539683;127.384920635
larix;63.0654761905;148.811507936
larix;56.4404761905;116.686507936
larix;65.0277777778;156.803571429
larix;54.7638888889;114.712301587
larix;62.9920634921;138.486111111
larix;64.8134920635;91.623015873
larix;65.7638888889;124.386904762
larix;60.4722222222;130.625
larix;60.6031746032;132.224206349
larix;53.6190476191;128.220238095
larix;64.2936507937;122.652777778
larix;62.0714285714;132.674603175
larix;61.4761904762;119.634920635
larix;53.3888888889;121.984126984
larix;57.4047619048;130.474206349
larix;66.7817460317;120.537698413
larix;53.1488095238;142.726190476
larix;64.125;109.819444444
larix;59.1408730159;128.212301587
larix;67.8174603175;87.1686507936
larix;62.2023809524;106.797619048
larix;62.7757936508;106.176587302
larix;63.8015873016;106.19047619
larix;64.6904761905;93.4087301587
larix;54.7341269841;115.998015873
larix;60.4563492064;114.03968254
larix;53.2599206349;123.194444444
larix;63.6190476191;118.652777778
larix;59.7678571429;125.06547619
larix;55.255952381;126.150793651
larix;63.3392857143;112.44047619
larix;61.5515873016;154.628968254
larix;61.7738095238;102.329365079
larix;55.9206349206;123.382936508
larix;62.5396825397;156.888888889
larix;51.2261904762;126.19047619
larix;60.2281746032;147.420634921
larix;54.4384920635;136.180555556
larix;51.7797619048;116.626984127
larix;61.6031746032;123.357142857
larix;65.8293650794;133.93452381
larix;61.5119047619;104.01984127
larix;59.6448412698;116.791666667
larix;67.7777777778;115.779761905
larix;49.7162698413;122.462301587
larix;66.7857142857;116.60515873
larix;66.4484126984;100.150793651
larix;54.9087301587;110.003968254
larix;58.2281746032;120.404761905
larix;62.9166666667;105.484126984
larix;61.1388888889;120.160714286
larix;62.4206349206;103.861111111
larix;50.6111111111;131.134920635
larix;68.123015873;106.097222222
larix;63.3849206349;129.206349206
larix;62.5615079365;113.525793651
larix;61.0892857143;126.005952381
larix;61.5952380952;123.686507936
larix;53.4027777778;116.089285714
larix;60.2619047619;103.654761905
larix;51.8531746032;120.880952381
larix;63.0813492064;131.998015873
larix;66.3968253968;88.8293650794
larix;68.0456349206;139.273809524
larix;50.746031746;122.400793651
larix;56.3273809524;118.869047619
larix;60.4702380952;98.3571428571
larix;48.2996031746;139.001984127
larix;51.7797619048;132.668650794
larix;60.8630952381;118.525793651
larix;51.8412698413;132.488095238
larix;56.6111111111;106.978174603
larix;62.4384920635;110.833333333
larix;64.9146825397;89.2797619048
larix;57.3650793651;129.196428571
larix;51.7757936508;133.295634921
larix;61.7242063492;107.726190476
larix;57.1765873016;131.323412698
larix;68.1170634921;118.192460317
larix;64.878968254;121.061507936
larix;66.4444444444;156.46031746
larix;65.5595238095;153.01984127
larix;61.5753968254;125.863095238
larix;65.1666666667;92.3492063492
larix;62.5892857143;142.121031746
larix;64.2400793651;107.869047619
larix;58.1686507937;106.505952381
larix;61.3888888889;130.454365079
larix;65.4583333333;114.454365079
larix;67.0515873016;157.28968254
larix;62.5476190476;126.281746032
larix;58.8293650794;118.226190476
larix;60.7301587302;108.76984127
larix;61.5158730159;102.787698413
larix;64.6051587302;100.56547619
larix;62.7876984127;148.297619048
larix;67.4027777778;113.998015873
larix;61.371031746;104.626984127
larix;58.4424603175;132.003968254
larix;67.1706349206;163.156746032
larix;61.0555555556;127.158730159
larix;58.9722222222;134.428571429
larix;57.2936507937;112.049603175
larix;60.7837301587;135.222222222
larix;60.0595238095;134.549603175
larix;57.5654761905;123.765873016
larix;65.4563492064;136.382936508
larix;57.3115079365;116.513888889
larix;61.1726190476;116.869047619
larix;63.7242063492;105.067460317
larix;61.4603174603;99.7916666667
larix;65.628968254;95.4226190476
larix;53.7420634921;135.563492063
larix;68.7738095238;105.134920635
larix;61.7361111111;139.821428571
larix;57.1051587302;126.976190476
larix;64.2003968254;93.3829365079
larix;50.5277777778;139.375
larix;62.4265873016;107.795634921
larix;50.9246031746;131.724206349
larix;62.3849206349;135.640873016
larix;67.371031746;118.650793651
larix;60.8392857143;120.978174603
larix;67.9444444444;102.208333333
larix;63.2738095238;116.291666667
larix;62.4424603175;127.492063492
larix;66.4503968254;114.972222222
larix;62.1964285714;103.827380952
larix;52.6646825397;114.898809524
larix;63.4861111111;108.21031746
larix;55.2182539683;127.257936508
larix;58.0932539683;106.656746032
larix;65.1170634921;116.436507936
larix;67.5912698413;109.01984127
larix;62.4265873016;98.3591269841
larix;63.9940476191;101.277777778
larix;64.7738095238;115.974206349
larix;63.2301587302;99.1111111111
larix;63.4900793651;107.976190476
larix;62.1388888889;110.404761905
larix;68.4226190476;134.839285714
larix;64.8531746032;115.718253968
larix;62.378968254;115.75
larix;62.746031746;130.198412698
larix;62.1587301587;130.134920635
larix;61.8273809524;103.954365079
larix;62.1825396825;120.75
larix;52.0535714286;131.688492063
larix;60.9265873016;105.476190476
larix;54.7857142857;119.214285714
larix;56.2440476191;121.099206349
larix;61.3611111111;115.650793651
larix;64.3035714286;114.438492063
larix;68.1964285714;114.194444444
larix;64.0357142857;101.283730159
larix;53.0932539683;110.888888889
larix;59.3134920635;132.204365079
larix;49.9384920635;139.057539683
larix;64.5714285714;95.4047619048
larix;60.7658730159;127.299603175
larix;66.6666666667;124.486111111
larix;65.4682539683;151.351190476
larix;61.7857142857;149.220238095
larix;63.0476190476;103.535714286
larix;65.1111111111;152.619047619
larix;55.9305555556;111.027777778
larix;65.2936507937;156.011904762
larix;67.9682539683;103.279761905
larix;57.3392857143;127.375
larix;60.5595238095;115.454365079
larix;58.6091269841;105.954365079
larix;50.9543650794;131.803571429
larix;51.9007936508;133.73015873
larix;64.0833333333;111.793650794
larix;56.8492063492;136.952380952
larix;62.6091269841;153.819444444
larix;63.5376984127;96.2896825397
larix;67.5277777778;118.388888889
larix;61.7023809524;112.498015873
larix;52.9722222222;129.490079365
larix;62.751984127;98.8154761905
larix;63.0376984127;147.313492063
larix;50.0099206349;133.202380952
larix;61.5813492064;127.974206349
larix;49.2876984127;139.317460317
larix;66.0674603175;115.373015873
larix;51.7797619048;124.988095238
larix;53.3571428571;121.988095238
larix;64.7103174603;90.5555555556
larix;60.1448412698;111.478174603
larix;52.5436507937;124.853174603
larix;56.3650793651;117.200396825
larix;54.4464285714;123.964285714
larix;52.3551587302;123.642857143
larix;56.5615079365;106.678571429
larix;53.6408730159;129.718253968
larix;51.0595238095;111.238095238
larix;51.2123015873;122.781746032
larix;51.503968254;112.234126984
larix;59.3670634921;120.634920635
larix;67.5853174603;108.924603175
larix;59.5535714286;127.416666667
larix;66.1845238095;125.412698413
larix;62.1666666667;152.474206349
larix;62.2341269841;122.924603175
larix;52.2678571429;132.998015873
larix;58.6924603175;130.400793651
larix;64.0317460317;127.369047619
larix;59.5634920635;122.692460317
larix;56.1031746032;131.734126984
larix;59.2837301587;117.928571429
larix;59.1091269841;136.468253968
larix;52.5079365079;119.192460317
larix;67.1845238095;87.9682539683
larix;63.1904761905;130.843253968
larix;59.4861111111;139.825396825
larix;66.3650793651;157.680555556
larix;61.7658730159;118.007936508
larix;60.5357142857;153.10515873
larix;61.7043650794;125.049603175
larix;50.9503968254;123.543650794
larix;65.3948412698;115.474206349
larix;54.505952381;113.01984127
larix;59.3174603175;119.956349206
larix;62.8174603175;90.0615079365
larix;57.128968254;138.666666667
larix;58.3492063492;134.267857143
larix;54.8888888889;115.496031746
larix;60.2817460318;118.875
larix;60.3452380952;117.763888889
larix;67.6626984127;132.811507936
larix;59.875;139.811507936
larix;68.5575396825;148.121031746
larix;62.1448412698;125.013888889
larix;62.3313492064;131.408730159
larix;63.4325396825;99.1785714286
larix;62.1170634921;118.103174603
larix;53.0317460318;109.575396825
larix;58.5952380952;130.706349206
larix;63.9682539683;116.527777778
larix;50.2638888889;131.148809524
larix;60.6329365079;121.740079365
larix;50.6329365079;111.450396825
larix;59.9642857143;123.158730159
larix;58.3055555556;117.819444444
larix;50.7817460318;111.456349206
larix;66.1904761905;125.468253968
larix;51.8591269841;118.535714286
larix;62.2619047619;110.478174603
larix;61.8511904762;134.783730159
larix;64.8392857143;112.400793651
larix;51.9880952381;135.220238095
larix;55.2638888889;123.736111111
larix;64.5773809524;152.702380952
larix;57.1150793651;114.617063492
larix;66.376984127;119.220238095
larix;61.8412698413;101.047619048
larix;67.3571428571;107.380952381
larix;62.0595238095;100.154761905
larix;54.2440476191;112.505952381
larix;54.5892857143;132.011904762
larix;63.8571428571;100.807539683
larix;53.3928571429;140.60515873
larix;62.4166666667;128.222222222
larix;63.9583333333;114.168650794
larix;62.4384920635;93.0416666667
larix;54.6507936508;119.96031746
larix;64.7619047619;153.474206349
larix;60.5297619048;102.523809524
larix;57.9246031746;138.222222222
larix;52.8869047619;116.759920635
larix;63.5079365079;141.765873016
larix;57.4662698413;138.123015873
larix;60.8611111111;138.325396825
larix;65.5674603175;113.464285714
larix;64.4781746032;102.837301587
larix;50.8869047619;122.271825397
larix;66.3849206349;112.081349206
larix;63.8392857143;128.755952381
larix;64.1884920635;153.436507936
larix;56.2222222222;134.976190476
larix;65.128968254;121.172619048
larix;51.4781746032;122.583333333
larix;61.3492063492;129.974206349
larix;58.4047619048;124.708333333
larix;59.5099206349;103.873015873
larix;53.8273809524;133.75
larix;62.5515873016;128.438492063
larix;59.5694444444;144.702380952
larix;53.6964285714;133.660714286
larix;60.0952380952;140.783730159
larix;62.6111111111;121.69047619
larix;60.0833333333;127.255952381
larix;63.755952381;93.1825396825
larix;64.5218253968;121.577380952
larix;60.1051587302;128.587301587
larix;59.0595238095;123.537698413
larix;64.8888888889;108.244047619
larix;60.8035714286;124.317460317
larix;64.1091269841;91.7400793651
larix;58.7063492064;140.478174603
larix;67.3650793651;155.305555556
larix;50.9503968254;110.799603175
larix;60.1964285714;122.073412698
larix;65.4265873016;159.787698413
larix;59.5634920635;131.958333333
larix;64.5873015873;151.900793651
larix;65.3591269841;121.200396825
larix;54.7876984127;118.454365079
larix;61.496031746;103.182539683
larix;60.8968253968;119.06547619
larix;65.873015873;115.31547619
larix;65.0297619048;103.257936508
larix;49.7400793651;138.208333333
larix;61.4087301587;124.537698413
larix;64.4563492064;154.964285714
larix;61.8452380952;121.73015873
larix;68.5694444444;115.055555556
larix;64.9047619048;118.936507936
larix;58.748015873;125.263888889
larix;61.2876984127;130.43452381
larix;58.1190476191;137.805555556
larix;52.3115079365;111.14484127
larix;62.0575396825;154.323412698
larix;57.7440476191;111.66468254
larix;52.7916666667;121.507936508
larix;54.0238095238;139.069444444
larix;64.2123015873;127.416666667
larix;53.3928571429;116.027777778
larix;59.4206349206;152.071428571
larix;52.373015873;115.726190476
larix;63.3055555556;141.083333333
larix;59.9940476191;120.271825397
larix;58.4920634921;134.503968254
larix;60.6607142857;133.876984127
larix;62.9246031746;105.849206349
larix;67.1488095238;119.531746032
larix;59.2797619048;125.861111111
larix;49.5833333333;130.996031746
larix;59.2162698413;119.073412698
larix;66.5634920635;125.176587302
larix;66.9781746032;116.630952381
larix;60.2857142857;116.529761905
larix;64.9761904762;126.857142857
larix;66.4642857143;112.424603175
larix;63.4186507937;119.658730159
larix;48.123015873;119.587301587
larix;64.0515873016;89.6031746032
larix;58.4682539683;119.214285714
larix;67.5416666667;122.194444444
larix;59.0753968254;106.591269841
larix;64.2876984127;100.416666667
larix;66.6607142857;112.083333333
larix;58.0158730159;106.05952381
larix;58.7936507937;137.367063492
larix;59.7638888889;127.547619048
larix;49.5099206349;122.097222222
larix;53.8055555556;120.628968254
larix;66.2003968254;87.7361111111
larix;63.0873015873;114.432539683
larix;64.5813492064;107.791666667
larix;53.0714285714;116.482142857
larix;61.0674603175;107.847222222
larix;67.0138888889;142.694444444
larix;60.9742063492;125.037698413
larix;64.9603174603;120.05952381
larix;65.4761904762;113.375
larix;55.6666666667;127.049603175
larix;52.6964285714;140.593253968
larix;66.3392857143;114.39484127
larix;56.2023809524;134.829365079
larix;52.3273809524;134.839285714
larix;62.8194444444;100.966269841
larix;55.2579365079;159.474206349
larix;50.9682539683;134.172619048
larix;53.3432539683;121.672619048
larix;67.4642857143;126.35515873
larix;58.3968253968;134.974206349
larix;65.2321428571;113.097222222
larix;65.7063492064;151.583333333
larix;67.8353174603;112.66468254
larix;66.6111111111;114.513888889
larix;60.4345238095;106.964285714
larix;57.5337301587;135.146825397
larix;59.498015873;110.323412698
larix;68.6468253968;105.85515873
larix;54.2023809524;115.240079365
larix;57.6825396825;136.787698413
larix;64.130952381;123.882936508
larix;48.6130952381;137.416666667
larix;62.1051587302;102.43452381
larix;63.9702380952;117.025793651
larix;69.0496031746;116.849206349
larix;64.0119047619;138.511904762
larix;59.7380952381;152.551587302
larix;51.9702380952;116.942460317
larix;62.4126984127;134.51984127
larix;57.0694444444;114.25
larix;60.1408730159;121.373015873
larix;64.875;102.466269841
larix;56.8333333333;106.001984127
larix;68.626984127;123.53968254
larix;49.4523809524;133.873015873
larix;49.8908730159;139.093253968
larix;53.8928571429;113.78968254
larix;61.5992063492;105.884920635
larix;53.1428571429;135.442460317
larix;60.7797619048;134.702380952
larix;67.0595238095;106.174603175
larix;59.4305555556;138.898809524
larix;52.0694444445;113.58531746
larix;64.6845238095;118.704365079
larix;64.6607142857;117.111111111
larix;51.253968254;121.662698413
larix;63.878968254;116.680555556
larix;62.251984127;137.589285714
